adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/7lG1yBfcrZI1hJD9asGt18lRxne.jpg,"[10749, 18, 35]",200727,en,"Love, Rosie","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",73.274,/rpD0t7DhzJVadnzgxSYrqljQTL2.jpg,2014-10-16,"Love, Rosie",False,7.8,6177
False,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,"[18, 80]",240,en,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",98.265,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,1974-12-20,The Godfather Part II,False,8.6,12420
False,/9h8lN8CExMulqDmYg9hLpz8TvvP.jpg,"[16, 878]",14258,ko,원더풀 데이즈,"Civilization has been destroyed by war and pollution, but the survivors have built the last city of Ecoban. As most natural resources have been exhausted, Ecoban is powered by pollution. The citizens of Ecoban need to continue creating this pollution leading them into conflict with the inhabitants of Marr while one man just wants to clear away the clouds and see the sky.",86.468,/jpf0sxtj2OrzTi1IBTfECtHIG7k.jpg,2003-07-17,Wonderful Days,False,6.135,156
False,/bQXAqRx2Fgc46uCVWgoPz5L5Dtr.jpg,"[28, 12, 878]",436270,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",73.983,/pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg,2022-10-19,Black Adam,False,6.9,6236
False,/1qM2BYNE11Viby8ImC9LC00DgDr.jpg,"[28, 80, 18]",111,en,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",89.199,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,1983-12-09,Scarface,False,8.164,11777
False,/e3gVl1gnxEFKLTF6pn6KRqUPi9K.jpg,"[10749, 18]",1127166,it,Fabbricante di lacrime,"Adopted together after a tough childhood in an orphanage, Nica and Rigel realize that unexpected but irresistible feelings pull them together.",110.261,/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg,2024-04-03,The Tearsmith,False,6.544,765
False,/aQsyj7bBgOaqTrGuechuhPQBjpE.jpg,[27],1255616,es,La Hierba del Diablo,,115.933,/3VWB8odtO2KcXCXrFDFVNWGKmq8.jpg,2024-03-14,La Hierba del Diablo,False,3.0,1
False,/s974GBBFZ1I4SlZHFu2XIffk1dv.jpg,"[16, 12, 28, 14]",900667,ja,ONE PIECE FILM RED,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",84.93,/ogDXuVkO92GcETZfSofXXemw7gb.jpg,2022-08-06,One Piece Film Red,False,7.2,1000
False,/tweDJNQzBGgsWVF5MC8JhSAk07p.jpg,"[53, 878, 27]",570670,en,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",115.646,/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,2020-02-26,The Invisible Man,False,7.1,5690
False,/tsku2v6q5fd5DOOF53Kmzetu322.jpg,"[16, 10751]",73723,en,The Lorax,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",89.352,/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg,2012-03-01,The Lorax,False,6.5,3524
False,/59CCw4EtiahW0E5cfTrvdbqPQTo.jpg,"[16, 35, 10751, 10402]",335797,en,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,90.097,/zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg,2016-11-23,Sing,False,7.114,7897
False,/buawWBeKYjYfeiPoS2jIcjOrghZ.jpg,"[27, 53]",1214509,en,In a Violent Nature,"The enigmatic resurrection, rampage, and retribution of an undead monster in a remote wilderness unleashes an iconic new killer after a locket is removed from a collapsed fire tower that entombed its rotting corpse.",86.958,/hPfWHgq07nXbeldwEGxWB4JqwtE.jpg,2024-05-31,In a Violent Nature,False,5.8,229
False,/86TlYSntBzD4pxLNM6U3GoOfGdD.jpg,"[10751, 16, 12, 35]",260514,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",92.831,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,2017-06-15,Cars 3,False,6.9,5779
False,/vGjUCw8pKjYi1dq2hwC5kdqkLhs.jpg,"[18, 10749]",107257,en,A Perfect Ending,"This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expects, a perfect ending is still in reach.",80.321,/3gjNfor0AZMdvmSJDqDoNOhyM5F.jpg,2012-06-01,A Perfect Ending,False,6.2,120
False,,"[18, 10749]",46848,fr,Collections privées,"Three stories. A solitary sailor falls from his boat and washes ashore on a tropical island. While seeking rescue, he's found by a nearly naked woman who is playful and compliant. He decides to erase his signs of distress and remain on the island. What awaits?  In the second, an adolescent searches for the words of a nursery rime he remembers bits of. His journey takes him into dreams, sexual awakening, and Oedipal fantasy.  Third, a man of wealth in late-nineteenth century Paris hires a prostitute for the night. She's also cabaret performer and takes him to her room. He fears he's about to be robbed. What's her secret?",66.949,/qHm5qK7bNyK0EgwE2qHps38yNQc.jpg,1979-06-27,Private Collections,False,5.2,13
False,/bz7pwNGCbV576COsDcYN9MbEACC.jpg,"[28, 53, 12]",370172,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",73.559,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,2021-09-29,No Time to Die,False,7.373,6227
False,/uMBByiSDpgFwWVegAtwwnuzvogJ.jpg,"[14, 18, 10749]",297,en,Meet Joe Black,"William Parrish, media tycoon and loving father, is about to celebrate his 65th birthday. One morning, he is contacted by the inevitable, by hallucination, as he thinks. Later, Death enters his home and his life, personified in human form as Joe Black. His intention was to take William with him, but accidentally, Joe and William's beautiful daughter Susan have already met. Joe begins to develop certain interest in life on Earth, as well as in Susan, who has no clue with whom she's flirting.",83.021,/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,1998-11-12,Meet Joe Black,False,7.343,5136
False,/qwhnq8pkFEAFXRwmscISOKK90Mu.jpg,"[28, 53]",560016,en,Monkey Man,"Kid is an anonymous young man who ekes out a meager living in an underground fight club where, night after night, wearing a gorilla mask, he is beaten bloody by more popular fighters for cash. After years of suppressed rage, Kid discovers a way to infiltrate the enclave of the city’s sinister elite. As his childhood trauma boils over, his mysteriously scarred hands unleash an explosive campaign of retribution to settle the score with the men who took everything from him.",96.853,/4lhR4L2vzzjl68P1zJyCH755Oz4.jpg,2024-04-03,Monkey Man,False,6.945,911
False,/qwhnq8pkFEAFXRwmscISOKK90Mu.jpg,"[28, 53]",560016,en,Monkey Man,"Kid is an anonymous young man who ekes out a meager living in an underground fight club where, night after night, wearing a gorilla mask, he is beaten bloody by more popular fighters for cash. After years of suppressed rage, Kid discovers a way to infiltrate the enclave of the city’s sinister elite. As his childhood trauma boils over, his mysteriously scarred hands unleash an explosive campaign of retribution to settle the score with the men who took everything from him.",96.853,/4lhR4L2vzzjl68P1zJyCH755Oz4.jpg,2024-04-03,Monkey Man,False,6.9,911
False,/roYyPiQDQKmIKUEhO912693tSja.jpg,"[27, 18, 878]",447332,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,88.017,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,2018-04-03,A Quiet Place,False,7.404,14121
False,/wPNI1fd18z5TKBOK9Mv9Rfjb0j0.jpg,"[53, 18, 28, 80]",729165,en,Out of Exile,"Recently paroled thief Gabriel Russell tries to balance his life and mend a troubled family as an FBI agent hunts him down, along with his crew after a botched armored car robbery.",105.983,/jgF5XaXnJmOgMxulhy2k1f9LNNc.jpg,2023-01-20,Out of Exile,False,6.4,40
False,/qJeU7KM4nT2C1WpOrwPcSDGFUWE.jpg,"[35, 18, 10749, 10402]",313369,en,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",103.406,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,2016-11-29,La La Land,False,7.904,16784
False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,"[28, 12, 16, 10751]",260513,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",91.501,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,2018-06-14,Incredibles 2,False,7.463,12801
False,/epsz7OqjwmeK1ehItgz1OVzxOH9.jpg,"[28, 878, 12]",588228,en,The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",90.25,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,2021-09-03,The Tomorrow War,False,7.5,3428
False,/axkKMQrOaovEjZviAJxaCykKlwI.jpg,"[28, 12]",184315,en,Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",71.46,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,2014-07-23,Hercules,False,5.8,4039
False,/CpLAfXgSNeNRRbRzPrTuzKmIHO.jpg,"[18, 35]",350,en,The Devil Wears Prada,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",75.461,/1LwW0W0Zyik00OmQPTnCUjmCh1C.jpg,2006-06-29,The Devil Wears Prada,False,7.4,11972
False,/oal5fDK90yX6b8yunj6JahBqX2J.jpg,"[10752, 28, 18]",966220,uk,Снайпер. Білий ворон,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy. He’s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a “scar” and Mykola is ready to sacrifice his life.",95.184,/295gZzTXMvuiIG0U19h4M44PXxI.jpg,2022-05-03,Sniper: The White Raven,False,7.7,742
False,/sKvQUSyqsFq8e1ts6oo3Xp3dPH2.jpg,"[16, 12, 35, 14]",585511,en,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",85.932,/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,2022-08-05,Luck,False,7.774,1696
False,/qekky2LbtT1wtbD5MDgQvjfZQ24.jpg,[28],984324,fr,Le salaire de la peur,"When an explosion at an oil well threatens hundreds of lives, a crack team is called upon to make a deadly desert crossing with nitroglycerine in tow.",104.474,/dIU1oCqyWHSFrfwuB4NKeGaJ9Aw.jpg,2024-03-28,The Wages of Fear,False,6.2,430
False,/5fX1oSGuYdKgwWmUTAN5MNSQGzr.jpg,"[28, 12, 14]",209112,en,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",73.136,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,2016-03-23,Batman v Superman: Dawn of Justice,False,6.0,17882
False,/8GnWDLn2AhnmkQ7hlQ9NJUYobSS.jpg,"[18, 878, 28]",695721,en,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",94.926,/mBaXZ95R2OxueZhvQbcEWy2DqyO.jpg,2023-11-15,The Hunger Games: The Ballad of Songbirds & Snakes,False,7.07,2711
False,/3tkDMNfM2YuIAJlvGO6rfIzAnfG.jpg,"[18, 878, 53]",619264,es,El hoyo,"A slab of food descends down a vertical facility. The residents above eat heartily, leaving those below starving and desperate. A rebellion is imminent.",98.628,/8ZX18L5m6rH5viSYpRnTSbb9eXh.jpg,2019-11-08,The Platform,False,7.0,7081
False,/wQ60FXOHnVimJo6Bpdk6VU0qaP6.jpg,"[12, 10751]",966576,en,The Quest for Tom Sawyer's Gold,"Agatha Armstrong and her trusty sidekick Mrs. Mac were once the world’s most daring adventurers. But when her son Ant came along, everything quickly changed and her devil-may-care ways took a backseat to being over-protective and terrified of anything that posed a risk to her family.",103.973,/zceLrHeYOgJHw1tw6MUi15N2NUz.jpg,2023-06-22,The Quest for Tom Sawyer's Gold,False,5.1,11
False,,"[28, 80, 53]",755679,en,Fast X: Part 2,"The eleventh installment in The Fast Saga, which is a direct sequel to ""Fast X"".",90.104,/lD8V3DBban95Mxz4sjuA81Tw771.jpg,,Fast X: Part 2,False,0.0,0
False,/jlMic05JZQQY7t7DhXoYKaRHh2b.jpg,"[53, 18, 10749]",290098,ko,아가씨,"In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",81.838,/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,2016-06-01,The Handmaiden,False,8.2,3725
False,/tHkujDqdPC9VQoFpEWU0QgWIZyM.jpg,"[28, 53, 80]",324552,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",84.579,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,2017-02-08,John Wick: Chapter 2,False,7.335,12979
False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,"[12, 14, 28]",49051,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",87.563,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,2012-12-12,The Hobbit: An Unexpected Journey,False,7.357,18329
False,/tFlSDoWQsAZ2qjICKzfP5Yw6zM5.jpg,"[878, 12, 53]",131631,en,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,80.225,/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,2014-11-19,The Hunger Games: Mockingjay - Part 1,False,6.813,15732
False,/42QKmIdogK82MwmR27AF4buZNNR.jpg,"[16, 10751, 35]",10193,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",90.008,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,2010-06-16,Toy Story 3,False,7.8,14602
False,/wLttOcR1wJGedXfpe69y215NvjN.jpg,"[16, 12, 10751, 35]",1076364,en,Carl's Date,"Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.",99.038,/wakoF2UgsEE3fGs5KpuwMWsaNr2.jpg,2023-06-15,Carl's Date,False,7.5,404
False,/qqHQsStV6exghCM7zbObuYBiYxw.jpg,[18],389,en,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",72.472,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,1957-04-10,12 Angry Men,False,8.5,8633
False,/19Pghw34YdLbjeKpwfCRTNhaItr.jpg,"[35, 14]",214756,en,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",96.546,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,2015-06-25,Ted 2,False,6.307,7417
False,/3CzVLgcSS1t8fv8R9Zh6GDPFkeO.jpg,"[27, 53]",713704,en,Evil Dead Rise,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",89.47,/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-12,Evil Dead Rise,False,6.948,3076
False,/y8Rmadbft60Cupx6SmSvy8rHENH.jpg,"[10751, 14, 12]",12155,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",99.676,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,2010-03-03,Alice in Wonderland,False,6.639,13900
False,/1QuloKG6VhFB94BhjX7VknKsNmZ.jpg,"[53, 35, 18]",1026436,en,Miller's Girl,A talented young writer embarks on a creative odyssey when her teacher assigns a project that entangles them both.,78.987,/wKCKKur7LyGFaUHmNhvy7FhIjmC.jpg,2024-01-18,Miller's Girl,False,6.542,649
