adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,revenue,runtime,status,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,china_opening,china_gross,domestic,international,worldwide,by_release_opening,by_release_gross,by_region_opening,by_region_gross
False,/smylc8OaQy7tGzgOE8sDQhDi7GI.jpg,"[35, 10749]",3563,en,I Now Pronounce You Chuck & Larry,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core—which is why when widower Larry asks Chuck to pose as his lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.",23.621,/6wjJ9EnNw4cmTSZYgnao7RpI3X.jpg,2007-07-12,I Now Pronounce You Chuck & Larry,False,6.0,2305,85000000,"Comedy, Romance",tt0762107,"Universal Pictures, Happy Madison Productions",United States of America,187134117,115,Released,"They're as straight as can be, but don't tell anyone.",English,34233750.0,120059556.0,4651566.0,13539041.0,10077873.0,44514630.0,1963046.0,9020890.0,,,120059556.0,67074561.0,187134117.0,,,,
False,/sC0b8iPUHfZdD8kseLiHw3N8gkp.jpg,"[27, 53]",458723,en,Us,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",26.374,/ux2dU1jQ2ACIMShzB3yP93Udpzc.jpg,2019-03-14,Us,False,7.0,7295,20000000,"Horror, Thriller",tt6857112,"Monkeypaw Productions, Universal Pictures, Perfect World Pictures",United States of America,256067149,116,Released,Watch yourself,English,,,,,,,,,,,175084580.0,80982569.0,256071218.0,0.0,175084580.0,252624189.0,60754.0
False,/b1UdoPlznL3OX37AoaimoywL8HY.jpg,"[18, 10749]",102783,fr,La Fille de 15 ans,"Willy, a middle-aged divorcee, decides to take his 15 year-old son, Thomas, on holiday to Ibiza, staying at an isolated villa on the unspoilt part of the coast. Thomas insists on bringing his friend Juliette, a girl of his own age with whom he enjoys a close platonic relationship. When it comes to physical love, Juliette is wise beyond her years. She will only sleep with men older than herself and has no intention of committing herself to a long-term relationship.",16.535,/n9LXtifW96b12HVfW1WbQVhas0e.jpg,1989-09-13,The 15 Year Old Girl,False,5.4,14,0,"Drama, Romance",tt0097353,"Sofimage, Lolafilms",France,0,86,Released,,Français,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/bTTT7DWMZVwpbCeU9PG8TVHMAB8.jpg,"[53, 18]",4553,en,The Machinist,"Trevor, an insomniac lathe operator, experiences unusual occurrences at work and home. A strange man follows him everywhere, but no one else seems to notice him.",22.115,/diAYqR4xdF9Hnj7qun6DEQhRrT2.jpg,2004-07-02,The Machinist,False,7.525,5527,5000000,"Thriller, Drama",tt0361862,"Castelao Productions, Filmax",Spain,8203235,101,Released,How do you wake up from a nightmare if you’re not asleep?,English,64661.0,1082715.0,159798.0,476998.0,1068562.0,6390709.0,0.0,155687.0,,,1082715.0,7120520.0,8203235.0,,,,
False,/tQFwpwJg6Je7l6A8rgRZ8yefvdV.jpg,"[53, 878, 9648]",37686,en,Super 8,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",24.866,/sytFL6ALMAesKZoarlp7bIDKnns.jpg,2011-06-08,Super 8,False,6.765,6541,50000000,"Thriller, Science Fiction, Mystery",tt1650062,"Paramount Pictures, Amblin Entertainment, Bad Robot",United States of America,260100000,112,Released,It arrives.,English,35451168.0,127004179.0,16453500.0,50705650.0,20799729.0,64483428.0,4538376.0,12122747.0,,,127004179.0,133091807.0,260095986.0,,,,
False,/j2oX7UeZJJD6tUczrVECcJCdLaG.jpg,"[12, 16, 28]",18861,ja,劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,"Naruto Uzumaki, Kakashi Hatake, Sakura Haruno, and Rock Lee are assigned to protect the prince of the Land of the Moon, Michiru, during his world trip; other escorts had been hired, but quit due to being treated poorly. The Land of the Moon is a very wealthy nation, so Michiru tends to buy whatever he wants, and has a very materialistic worldview. His Hikaru, also acts in much the same manner.",20.615,/mmKiJ93x6uhTwJlrxCoY38R4qo6.jpg,2006-08-05,Naruto the Movie: Guardians of the Crescent Moon Kingdom,False,7.1,437,0,"Adventure, Animation, Action",tt1071815,Pierrot,Japan,3200000,95,Released,,日本語,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/xAnSELun945cE4kFUD9mI7W3puI.jpg,"[27, 9648]",609972,en,Paranormal Activity: Next of Kin,Margot is a documentary filmmaker looking to meet her long-lost mother and extended family in a secluded Amish community. She and her film crew soon realize the family that welcomes them into their home might be hiding a sinister secret.,21.378,/wRy3SwJFE55iL2bfKqECzP2qyrd.jpg,2021-10-29,Paranormal Activity: Next of Kin,False,6.1,660,0,"Horror, Mystery",tt10515988,"Room 101, Blumhouse Productions, Paramount Players, ARRI Media, Solana Films","Germany, United States of America",0,98,Released,The activity is reborn.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/oreeF3l8IOiZFjdZCwaPetYDSqx.jpg,"[53, 18]",1359153,es,El diario,"Olga discovers the unfinished diary of a notorious killer and becomes captivated by its dark secrets. As she delves deeper, she uncovers a mysterious connection between them, putting her life—and the lives of those around her—in grave danger.",23.446,/8yx3EK6omL8mD8mcmHR7nmiboex.jpg,2024-10-04,The Diary,False,5.9,47,0,"Thriller, Drama",tt28576307,Amazon MGM Studios,Mexico,0,82,Released,,Español,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/t8HtbS9tWWUbqI5J7hIYCspgkGI.jpg,[35],11543,en,Kingpin,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naive hit the circuit intent on settling an old score with Big Ern.",38.367,/axNjHHylLwT5oOahajqHtIEYZ10.jpg,1996-07-04,Kingpin,False,6.492,855,27000000,Comedy,tt0116778,"Motion Picture Corporation of America, Metro-Goldwyn-Mayer, Rysher Entertainment",United States of America,25023434,114,Released,You wouldn't want to meet these pinheads in an alley.,English,5582079.0,25023434.0,,,,,,,,,25023434.0,0.0,25023434.0,,,,
False,/4ZfPXJo3r1m2tkzNyUAkCO4SBjz.jpg,"[28, 80, 53]",629040,ar,ولاد رزق 3: القاضية,"Years have passed since the brothers have separated in their different ways of life. But one day, a ghost from the past returns to cast a shadow over the sons of Rizk, forcing them to return to a life of crime and theft once again in order to save themselves, in a fateful operation that is the largest, most dangerous, and most important in the history of the sons of Rizk.",16.434,/xtiOHF99XgaCIKGkDu4uinHCl0y.jpg,2024-06-12,Sons of Rizk 3,False,7.5,4,0,"Action, Crime, Thriller",tt20877986,"Big Time! Productions, RAW Entertainment, General Entertainment Authority, Riyadh Season, Synergy, Film Square Productions","Egypt, Saudi Arabia",2065293,125,Released,The Knockout,العربية,,,32888.0,55792.0,38718.0,2499574.0,,,,,0.0,2555366.0,2555366.0,,,,
False,/D4HoVxKYwVgKHy0pmQjysJk2XZ.jpg,"[18, 36, 10752]",896151,en,Blitz,"In World War II London, nine-year-old George is evacuated to the countryside by his mother, Rita, to escape the bombings. Defiant and determined to return to his family, George embarks on an epic, perilous journey back home as Rita searches for him.",28.24,/iNPozbLnbsI9jyPbTMLtKKaO8Du.jpg,2024-11-01,Blitz,False,6.5,11,0,"Drama, History, War",tt15939198,"Working Title Films, New Regency Pictures, Lammas Park","United Kingdom, United States of America",0,120,Released,A boy's journey. A mother's love. Miles of burning city between them.,English,,,,,236194.0,583760.0,,,,,0.0,583760.0,583760.0,,,,
False,/cpZAXIYA0lkZMpAt7d1MmH8ojNV.jpg,"[28, 53, 12]",667,en,You Only Live Twice,A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.,28.109,/fdRbvRcEXcf2rC4ghLFZzCWPSmB.jpg,1967-06-13,You Only Live Twice,False,6.6,2169,9500000,"Action, Thriller, Adventure",tt0062512,"EON Productions, TOHO Studios, United Artists","Japan, United Kingdom",111600000,117,Released,"...and ""twice"" is the only way to live!","English, 日本語, Pусский",,,,,,,,,,,43084787.0,30381.0,43115913.0,0.0,43084787.0,43115168.0,24949.0
False,/yv7XGQctTMrFM5ZiEm80zk3Jlw2.jpg,"[18, 10749]",522924,en,The Art of Racing in the Rain,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",38.338,/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,2019-08-08,The Art of Racing in the Rain,False,8.2,1475,18000000,"Drama, Romance",tt1478839,"Original Film, Shifting Gears Productions, Fox 2000 Pictures, Starbucks Entertainment",United States of America,33800000,109,Released,Meet the dog who will show the world how to be human.,"Español, English, Italiano",8137584.0,26395642.0,200637.0,359541.0,766806.0,1818000.0,1627776.0,3996596.0,,,26395642.0,7371145.0,33766787.0,,,,
False,/a2pORKd7quQ0kn4GhhwLwbGoDqz.jpg,"[16, 35, 12]",1088812,en,SpongeBob SquarePants Presents The Tidal Zone,GrandPat travels through alternate dimensions and timelines to get home.,20.714,/c0LRmNW4Rsu5086CswtrueFoAdz.jpg,2023-01-13,SpongeBob SquarePants Presents The Tidal Zone,False,7.0,36,0,"Animation, Comedy, Adventure",tt22640250,"Nickelodeon Animation Studio, United Plankton Pictures",,0,45,Released,,"English, Français",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/a2pORKd7quQ0kn4GhhwLwbGoDqz.jpg,"[16, 35, 12]",1088812,en,SpongeBob SquarePants Presents The Tidal Zone,GrandPat travels through alternate dimensions and timelines to get home.,20.714,/c0LRmNW4Rsu5086CswtrueFoAdz.jpg,2023-01-13,SpongeBob SquarePants Presents The Tidal Zone,False,7.0,36,0,"Animation, Comedy, Adventure",tt22640250,"Nickelodeon Animation Studio, United Plankton Pictures",,0,45,Released,,"English, Français",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/lkeBhXGJFRlhI7cBWn8LQQAdZqK.jpg,"[10751, 16, 878, 35]",594328,en,Phineas and Ferb the Movie: Candace Against the Universe,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",38.307,/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,2020-08-27,Phineas and Ferb the Movie: Candace Against the Universe,False,7.3,368,0,"Family, Animation, Science Fiction, Comedy",tt1817232,Disney Television Animation,United States of America,0,85,Released,Get ready for a mission that's out of this world!,English,,,,,1259632.0,5689121.0,,,,,0.0,5689121.0,5689121.0,,,,
False,/exZBs673IRqVtUMIHJPE1fC0Ga8.jpg,"[18, 37, 36]",384680,en,Hostiles,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,19.86,/rqoezyB51GfhiloOB5ZErg5HXas.jpg,2017-12-22,Hostiles,False,6.9,2262,55000000,"Drama, Western, History",tt5478478,"Waypoint Entertainment, Le Grisbi Productions, Bloom, Entertainment Studios",United States of America,36976336,134,Released,We are all…,English,22849.0,29819114.0,260382.0,442053.0,2163233.0,5407850.0,,,,,29819114.0,5849903.0,35669017.0,,,,
False,/tecyGlerpN54dH1kYWXoesUFGK3.jpg,"[18, 12, 37]",44264,en,True Grit,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",21.106,/tCrB8pcjadZjsDk7rleGJaIv78k.jpg,2010-12-22,True Grit,False,7.3,5214,38000000,"Drama, Adventure, Western",tt1403865,"Paramount Pictures, Scott Rudin Productions, Mike Zoss Productions, Skydance Media",United States of America,252300000,110,Released,Punishment comes one way or another.,English,,,,,,,,,,,171243005.0,81033922.0,252278285.0,0.0,171243005.0,248931960.0,75627.0
False,/z5Q5uxodjr8sPS1MCmK4Ab9HMJd.jpg,"[14, 16, 18, 878]",14069,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",24.354,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,2006-07-15,The Girl Who Leapt Through Time,False,7.8,2003,0,"Fantasy, Animation, Drama, Science Fiction",tt0808506,"Madhouse, Happinet Pictures, KADOKAWA, KADOKAWA Shoten, Q-TEC, Memory-Tech",Japan,3800000,98,Released,There is a future that we can't wait for.,日本語,,,,,,,,,,,0.0,873435.0,873659.0,0.0,0.0,873435.0,24056.0
False,/f5a9YRvJ7uSM0JAtEI59sqKRnVg.jpg,"[35, 10402]",353616,en,Pitch Perfect 3,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",27.859,/iHxmTTFMuuPIwwj39C4Zkk9IL4m.jpg,2017-12-20,Pitch Perfect 3,False,6.5,3275,45000000,"Comedy, Music",tt4765284,"Gold Circle Films, Perfect World Pictures, Universal Pictures, Brownstone Productions","United States of America, China",185400345,93,Released,Last Call Pitches,English,19928525.0,104897530.0,9248511.0,31043786.0,10787758.0,48079274.0,94763.0,287882.0,,,104897530.0,80502815.0,185400345.0,,,,
False,/8veOfB9RbSzFki0Rq3IQIGsFfhC.jpg,"[35, 10749]",615665,en,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",20.364,/oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg,2020-10-27,Holidate,False,7.0,2158,0,"Comedy, Romance",tt9866072,Wonderland Sound and Vision,United States of America,0,104,Released,Who's your perfect plus-one?,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/huRRHTVIPF10XG3SbAyvHs5K9Ks.jpg,"[99, 9648]",1365712,en,Money Electric: The Bitcoin Mystery,"A deep dive into one of the most enduring and high-stakes mysteries in technology and finance: the origins of Bitcoin and the identity of its anonymous creator, Satoshi Nakamoto.",19.355,/rAC1FOLjDXaWEgNBJXtWYGq9SRE.jpg,2024-10-08,Money Electric: The Bitcoin Mystery,False,6.2,18,0,"Documentary, Mystery",tt33600145,"HBO Documentary Films, Hyrax Films, Hyperobject Industries, Hello Pictures",United States of America,0,104,Released,Who holds the power?,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/jlV20sHlKJcO4zslg17z23kOdSL.jpg,"[28, 35]",11537,cn,蛇形刁手,"Everyone abuses and humiliates a downtrodden orphan until he befriends an old man, who turns out to be the last master of the snake fist fighting style. Jackie becomes the old man's student and finds himself in battle with the master of the eagle's claw style, who has vowed to destroy the snake fist clan.",38.28,/oCt4990zVSNILSU0Q6DStmdbpIA.jpg,1978-03-01,Snake in the Eagle's Shadow,False,7.3,311,92,"Action, Comedy",tt0078252,Seasonal Film Corporation,Hong Kong,0,98,Released,,广州话 / 廣州話,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/aYgAbLxXHk3VIgPzvAsDB4gGuRY.jpg,"[16, 18, 28, 878]",431803,ja,甲鉄城のカバネリ 総集編｛後編｝燃える命,"In the midst of an industrial revolution, the people of Hinomoto fight hordes of undead creatures, known as Kabane, using powerful armored trains. (Compilation film of the second half of the original TV series.)",24.985,/oE9sh6BS1nQGcLFvih9VlxSdJDW.jpg,2017-01-07,Kabaneri of the Iron Fortress: Life That Burns,False,7.5,21,0,"Animation, Drama, Action, Science Fiction",,,,0,107,Released,,日本語,,,,,,,,,,,,,,,,,
False,/8ZKnr64zvcsU2xXNlw9vdZ2lE6d.jpg,"[18, 35]",1629,fr,La Chinoise,"Paris, 1967. Disillusioned by their suburban lifestyles, a group of middle-class students, led by Guillaume (Jean-Pierre Léaud) and Veronique (Anne Wiazemsky), form a small Maoist cell and plan to change the world by any means necessary. After studying the growth of communism in China, the students decide they must use terrorism and violence to ignite their own revolution. Director Jean-Luc Godard, whose advocacy of Maoism bordered on intoxication, infuriated many traditionalist critics with this swiftly paced satire.",38.263,/hfGzYErvwi8hB38kCsSNy6OjdPv.jpg,1967-08-30,La Chinoise,False,6.9,209,0,"Drama, Comedy",tt0061473,"Anouchka Films, Les Productions de la Guéville, Athos Films, Parc Film, Simar Films",France,30857,99,Released,,Français,,,,,,,,,,,36488.0,0.0,36488.0,0.0,36488.0,36488.0,14858.0
False,/gt4EnUGbbGbNOX0q47YII3WxB48.jpg,"[878, 18]",13363,en,The Man from Earth,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",28.097,/V086R82gNgWrotaXZFO4JhdgB1.jpg,2007-06-10,The Man from Earth,False,7.634,2471,200000,"Science Fiction, Drama",tt0756683,Falling Sky Entertainment,United States of America,0,87,Released,From one of the acclaimed writers of Star Trek and The Twilight Zone comes a story that transcends both time and space...,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/gtYmm8HeM6CneomZ98flixAGsBe.jpg,"[18, 53, 28]",3176,ja,バトル・ロワイアル,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",24.595,/gFX7NuBUeKysOB9nEzRqVpHNT32.jpg,2000-12-16,Battle Royale,False,7.289,3364,4500000,"Drama, Thriller, Action",tt0266308,"Toei Company, WOWOW, AM Associates, Kobi, Nippan Group Holdings, MF Pictures, GAGA Communications",Japan,30600000,113,Released,Could you kill your best friend?,日本語,,,,,,,,,,,0.0,1340715.0,1343717.0,0.0,0.0,1340715.0,38849.0
False,/bW2R6PejAFk6FVCyLmTsgn8ETqZ.jpg,"[28, 878]",634429,ja,シン・ウルトラマン,"The Japanese government sets up a special task force to fight the giant creatures suddenly appearing across the country. Soon, the squad unexpectedly meets a giant silver humanoid who starts appearing every time a space monster attacks!",24.364,/8e4WjXrOY7WH94jlhBeoYCYUVwj.jpg,2022-05-13,Shin Ultraman,False,7.175,171,5500000,"Action, Science Fiction",tt10737918,"Tsuburaya Productions, TOHO, khara, Cine Bazar, TOHO Studios",Japan,34441594,112,Released,"Have you become so fond of humans, Ultraman?","English, 日本語, Pусский",0.0,601490.0,5640687.0,31532514.0,3118.0,3132.0,,,,,601490.0,31535646.0,32137136.0,,,,
False,/ezfbEk1tUHK5PLZUs0yX5ojwVIf.jpg,"[35, 18, 10749]",16048,en,All About Anna,"Anna is a young costume designer, focused on her job and wary of getting caught in romantic relationships. She has just found a new apartment, and is tempted to let her latest boyfriend, Frank, move in with her. Instead, she finds a tenant: The flamboyant, fun-loving Camilla, who shares Anna’s views on love and commitment. For both of them, it’s all about fun.",38.191,/1ckGai55OCUbXU8ycRt6ZpY3sDJ.jpg,2005-11-24,All About Anna,False,3.6,110,0,"Comedy, Drama, Romance",tt0349080,"Innocent Pictures, Zentropa Entertainments",Denmark,0,91,Released,The passionate story of a sensuous woman.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/eap7Wyt15WtwNHGbVTrRQTOB5T8.jpg,"[27, 10749]",201085,en,Crimson Peak,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",23.346,/f9TOb5anVwZeSbYjU1qNxPk3KUk.jpg,2015-10-13,Crimson Peak,False,6.7,4905,55000000,"Horror, Romance",tt2554274,"Double Dare You, Legendary Pictures, Universal Pictures",United States of America,74700000,118,Released,Love makes monsters of us all.,English,13143310.0,31090320.0,4954875.0,9898035.0,6276142.0,19434340.0,3042452.0,8283576.0,,,31090320.0,43589502.0,74679822.0,,,,
False,/l7a6pA9eKB03hCD3uD0TQj2vRdH.jpg,"[27, 9648, 53]",24740,en,The Entity,"Single mother Carla Moran is raped and attacked by an invisible force. She begins therapy with Dr. Phil Sneiderman, a psychiatrist who believes Carla's traumatic past is motivating her to commit self-induced injuries, rather than anything supernatural.",38.185,/8hJBq9VAWK4PxfDg5lQZkUAaE8O.jpg,1982-09-30,The Entity,False,6.6,476,9000000,"Horror, Mystery, Thriller",tt0082334,"American Cinema Productions, 20th Century Fox",United States of America,13277558,125,Released,There is no escape from something you cannot see.,English,3685654.0,13277558.0,,,,,,,,,13277558.0,0.0,13277558.0,,,,
False,/yCRYYGldFGVa4cmZVpTVCRQMfjA.jpg,"[28, 12, 14]",350312,te,బాహుబలి 2: ది కన్ క్లూజన్,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",22.347,/xQ22LOWSkClP3maYhR9nZH0dnWM.jpg,2017-04-27,Bāhubali 2: The Conclusion,False,7.433,730,31000000,"Action, Adventure, Fantasy",tt4849438,Arka Media Works,India,275947313,166,Released,,తెలుగు,10430497.0,20186659.0,46847827.0,214452782.0,4217687.0,7567404.0,,,7684709.0,11951545.0,20186659.0,233971731.0,254158390.0,,,,
False,/xRpQkuQr4loiLiks2T15TanM2m2.jpg,"[28, 53]",1991,en,Death Proof,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",26.091,/vtu6H4NWnQVqEp3aanUq3hNeeot.jpg,2007-05-22,Death Proof,False,6.838,5115,25000000,"Action, Thriller",tt1028528,"Troublemaker Studios, The Weinstein Company, Dimension Films, Rodriguez International Pictures",United States of America,31126421,113,Released,A crash course in revenge,English,,,,,,,,,,,0.0,31126421.0,31126421.0,0.0,0.0,31084282.0,83535.0
